transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,channel,status,description,beneficiary_acc,reference_number
TXN0000000554,ACC00000177,2025-03-13,14:42:06,CREDIT,390421.13,INR,RTGS,REVERSED,Cash Deposit,,90UQA3PWOOQZBBED
TXN0000000555,ACC00000351,2025-09-06,21:16:22,CREDIT,261700.27,INR,BRANCH,FAILED,Cash Deposit,,ZQKKZI6QC4L12JXH
TXN0000000556,ACC00000662,2025-08-31,02:12:23,DEBIT,54225.96,INR,NET_BANKING,SUCCESS,UPI Transfer,066134314969,62RLHY66SQQS1Y9C
TXN0000000557,ACC00000744,2025-12-24,12:29:43,CREDIT,29094.26,INR,ATM,SUCCESS,NEFT Transfer,,S9164TWEK3G1OC95
TXN0000000558,ACC00000368,2024-11-11,01:40:13,DEBIT,88221.84,INR,MOBILE_BANKING,SUCCESS,Rent Payment,497712614113,6ZB77PH5EI3FRMO5
TXN0000000559,ACC00000831,2025-04-01,17:00:58,DEBIT,24860.78,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,689219392234,WRRYFME7O14OQUXU
TXN0000000560,ACC00000686,2023-08-07,03:01:54,DEBIT,157384.11,INR,MOBILE_BANKING,SUCCESS,Interest Credit,826605965343,YRKJ8T06ZD46DJKA
TXN0000000561,ACC00000047,2025-10-18,07:54:44,DEBIT,158213.47,INR,IMPS,SUCCESS,Loan Disbursement,055144150763,ZBZD0R03MY18ZLJ4
TXN0000000562,ACC00000058,2023-03-05,16:39:55,CREDIT,430920.84,INR,IMPS,SUCCESS,FD Maturity Credit,,D5I80VAKBYVYUH7V
TXN0000000563,ACC00000063,2025-06-06,15:57:05,DEBIT,46149.92,INR,IMPS,SUCCESS,Rent Payment,254152181271,HI3BORUWOZVJEGRZ
TXN0000000564,ACC00000522,2023-11-15,18:39:09,CREDIT,75076.09,INR,NET_BANKING,SUCCESS,ATM Withdrawal,,CMS4KBB4LNYEP2CH
TXN0000000565,ACC00000837,2024-04-19,10:23:22,CREDIT,56566.33,INR,NET_BANKING,SUCCESS,ATM Withdrawal,,DGGUQVZACKCXUFKG
TXN0000000566,ACC00000526,2024-09-06,19:19:12,CREDIT,48234.13,INR,NEFT,SUCCESS,Mutual Fund SIP,,SWIF384G8C68UKE8
TXN0000000567,ACC00000383,2025-09-18,17:11:55,DEBIT,112239.69,INR,ATM,SUCCESS,Insurance Premium,620439366175,0M3QYC9K7VOMCXTH
TXN0000000568,ACC00000523,2023-08-10,08:12:17,DEBIT,88975.6,INR,MOBILE_BANKING,SUCCESS,Mutual Fund SIP,321394621301,0YIUD97CJ7HN3G8X
TXN0000000569,ACC00000502,2023-02-15,18:06:03,CREDIT,75859.84,INR,MOBILE_BANKING,SUCCESS,Interest Credit,,FOKLDRCKD0L383ZR
TXN0000000570,ACC00000034,2024-12-15,23:40:15,DEBIT,137787.81,INR,RTGS,SUCCESS,Rent Payment,945799163358,H2C3NGQH12YGIEKZ
TXN0000000571,ACC00000352,2023-12-04,13:02:50,DEBIT,40387.26,INR,MOBILE_BANKING,SUCCESS,EMI Debit,547584781997,4G0LO0B0K2VRQA4Y
TXN0000000572,ACC00000238,2024-03-03,01:32:54,DEBIT,47475.15,INR,NEFT,SUCCESS,Interest Credit,610165335792,6HR1DR9S6MVDO22O
TXN0000000573,ACC00000835,2026-03-13,08:20:49,CREDIT,470056.9,INR,BRANCH,SUCCESS,Cash Deposit,,4GTVWCY3DKML5MMV
TXN0000000574,ACC00000143,2025-05-25,07:51:34,CREDIT,305032.55,INR,UPI,SUCCESS,Cash Deposit,,0V5Z98CS5AFH3MFJ
TXN0000000575,ACC00000374,2025-07-28,23:34:32,CREDIT,431551.43,INR,MOBILE_BANKING,PENDING,Salary Credit,,NFSKD2JO25RFAOF1
TXN0000000576,ACC00000841,2024-10-28,03:57:09,CREDIT,366235.25,INR,RTGS,SUCCESS,NEFT Transfer,,IUP1BXTX7ZX5G1DW
TXN0000000577,ACC00000804,2023-12-10,15:08:00,DEBIT,160579.33,INR,BRANCH,SUCCESS,Bill Payment,330197728342,SRAABDLF80EJBZNU
TXN0000000578,ACC00000552,2023-08-28,22:44:55,CREDIT,290546.44,INR,NET_BANKING,FAILED,Salary Credit,,ZPE8GQRO772XRW38
TXN0000000579,ACC00000267,2023-02-20,01:37:18,CREDIT,327835.38,INR,RTGS,SUCCESS,Cash Deposit,,UOZOXOABSFE1H5FT
TXN0000000580,ACC00000278,2024-06-13,07:10:11,CREDIT,353840.77,INR,MOBILE_BANKING,REVERSED,Insurance Premium,,8P7O2SRHT73CH0Z4
TXN0000000581,ACC00000438,2025-08-21,11:18:12,CREDIT,254729.08,INR,ATM,SUCCESS,NEFT Transfer,,WMN71WPC7YLAZ3ZW
TXN0000000582,ACC00000711,2023-12-19,21:21:10,DEBIT,6837.39,INR,IMPS,SUCCESS,Cash Deposit,100287799608,8KTHS29FBP3W2PA5
TXN0000000583,ACC00000257,2024-10-18,17:52:17,CREDIT,446148.25,INR,NET_BANKING,SUCCESS,Fund Transfer,,H8IWMWJX66TT6JBB
TXN0000000584,ACC00000226,2024-08-25,21:56:04,DEBIT,157063.25,INR,MOBILE_BANKING,SUCCESS,ATM Withdrawal,589370926591,T3FTPXKZEQXE9LNO
TXN0000000585,ACC00000516,2026-02-16,13:48:40,DEBIT,110985.64,INR,IMPS,SUCCESS,Bill Payment,092663276292,5CRWM8GW2CUAQU2L
TXN0000000586,ACC00000470,2024-01-17,13:25:51,CREDIT,31739.65,INR,RTGS,PENDING,Fund Transfer,,LJV2R260LF2VCO7Z
TXN0000000587,ACC00000261,2023-12-31,10:15:10,CREDIT,85316.68,INR,UPI,FAILED,NEFT Transfer,,QEQWEDN5HZ4NEKSA
TXN0000000588,ACC00000469,2025-03-22,09:24:06,DEBIT,154631.37,INR,BRANCH,SUCCESS,FD Maturity Credit,845859404740,WRS00LE7MKI7B5CE
TXN0000000589,ACC00000042,2025-05-29,15:31:23,DEBIT,12196.19,INR,ATM,SUCCESS,Salary Credit,756389374576,7NP9RW6ISAS3Z7AE
TXN0000000590,ACC00000625,2026-02-01,21:43:05,CREDIT,100872.34,INR,BRANCH,SUCCESS,FD Maturity Credit,,KTY3S1AQU5LX9GBI
TXN0000000591,ACC00000560,2024-08-11,05:52:15,CREDIT,7324.0,INR,NEFT,SUCCESS,EMI Debit,,TLMF52E1Q23VU6QU
TXN0000000592,ACC00000425,2026-02-04,02:33:38,CREDIT,309958.93,INR,UPI,SUCCESS,Insurance Premium,,BG142BP1QV6NJRS5
TXN0000000593,ACC00000038,2025-12-14,18:44:56,CREDIT,391434.88,INR,NET_BANKING,SUCCESS,Mutual Fund SIP,,I4X4IZ5ORVDHNWVT
TXN0000000594,ACC00000216,2023-07-12,11:02:44,DEBIT,160666.44,INR,NET_BANKING,SUCCESS,Rent Payment,966422296076,VUQ5EQV0T70ACRGZ
TXN0000000595,ACC00000585,2024-12-07,19:14:19,DEBIT,74429.93,INR,NEFT,SUCCESS,NEFT Transfer,321110842801,QLYY5V3VKWLDINID
TXN0000000596,ACC00000131,2024-03-29,23:09:57,DEBIT,116621.12,INR,NEFT,SUCCESS,FD Maturity Credit,991219794135,9G3W5JPVNH4GHNEJ
TXN0000000597,ACC00000231,2024-06-01,05:24:37,CREDIT,265868.38,INR,RTGS,SUCCESS,Interest Credit,,V0I52OR81W3HWPEY
TXN0000000598,ACC00000093,2024-02-07,06:27:33,CREDIT,459529.09,INR,ATM,SUCCESS,ATM Withdrawal,,91I3BOT9MT3CVNKY
TXN0000000599,ACC00000336,2024-02-12,12:58:41,DEBIT,131886.48,INR,UPI,SUCCESS,Salary Credit,329573669881,OY4ZZNG8YITF8T61
TXN0000000600,ACC00000173,2023-06-26,03:19:15,DEBIT,30577.13,INR,NET_BANKING,SUCCESS,Salary Credit,360007851112,O9JWSQTXMOW6V3X8
TXN0000000601,ACC00000743,2023-12-18,10:23:27,DEBIT,81068.9,INR,IMPS,SUCCESS,EMI Debit,656784511018,GCZZMR5A9WLU0OVV
TXN0000000602,ACC00000432,2023-06-11,00:26:22,CREDIT,122472.16,INR,RTGS,SUCCESS,ATM Withdrawal,,8HXF1SKTDN5K5FDG
TXN0000000603,ACC00000002,2024-05-10,04:42:49,DEBIT,168472.46,INR,NET_BANKING,SUCCESS,EMI Debit,566650796699,G5X7URL76ENPODJ1
TXN0000000604,ACC00000664,2025-11-16,16:33:58,CREDIT,204362.32,INR,IMPS,SUCCESS,Bill Payment,,0L16RMHBKYFVIG3C
TXN0000000605,ACC00000747,2024-01-17,11:45:58,CREDIT,223197.26,INR,MOBILE_BANKING,SUCCESS,Salary Credit,,WCOO55DBG1R1IJA7
TXN0000000606,ACC00000710,2025-11-13,15:41:14,DEBIT,94242.11,INR,MOBILE_BANKING,SUCCESS,Fund Transfer,360072387270,GZW0Y6LFERVVDJFS
TXN0000000607,ACC00000137,2026-01-20,16:22:11,CREDIT,87248.23,INR,UPI,SUCCESS,ATM Withdrawal,,S23LWLH2C5O53OFD
TXN0000000608,ACC00000656,2024-04-09,14:00:39,DEBIT,3244.27,INR,BRANCH,SUCCESS,EMI Debit,541652366411,F5VB0ZWDMCW10ZYN
TXN0000000609,ACC00000566,2025-10-17,22:52:21,DEBIT,85012.94,INR,ATM,SUCCESS,Cash Deposit,068285567247,33Y5QW0WDT0O6BR1
TXN0000000610,ACC00000058,2026-04-16,16:06:31,DEBIT,75069.24,INR,BRANCH,SUCCESS,ATM Withdrawal,252007143009,K4SHCHDRLS9FJOIB
TXN0000000611,ACC00000446,2023-07-30,21:49:14,CREDIT,367364.49,INR,RTGS,SUCCESS,Mutual Fund SIP,,S5FL3IRT1T9NH78V
TXN0000000612,ACC00000753,2023-06-11,18:22:29,DEBIT,71486.53,INR,NEFT,SUCCESS,ATM Withdrawal,065976812295,I0FKIDA0ONJ95HD8
TXN0000000613,ACC00000431,2026-04-03,11:38:43,DEBIT,107525.19,INR,ATM,SUCCESS,UPI Transfer,283972152008,VETUOPLQ1JYNKGE6
TXN0000000614,ACC00000432,2023-05-19,11:36:18,DEBIT,144416.98,INR,NEFT,SUCCESS,ATM Withdrawal,808989391517,AJMRNZC6D3PHKUOO
TXN0000000615,ACC00000741,2023-04-21,08:23:08,CREDIT,141240.71,INR,IMPS,SUCCESS,ATM Withdrawal,,4KKJ6PIUF6UR00CE
TXN0000000616,ACC00000299,2024-11-05,10:42:36,DEBIT,85082.09,INR,ATM,SUCCESS,Loan Disbursement,437566720256,HZPG51OGYQPOC7BK
TXN0000000617,ACC00000211,2023-05-24,22:07:33,CREDIT,494463.86,INR,MOBILE_BANKING,SUCCESS,Interest Credit,,6DX3F31N5EYKWT8Y
TXN0000000618,ACC00000731,2023-06-26,12:17:54,DEBIT,104714.71,INR,BRANCH,SUCCESS,Rent Payment,037871078794,DH0A5QZ64JJQ6YMR
TXN0000000619,ACC00000003,2025-08-19,03:13:46,CREDIT,62211.83,INR,MOBILE_BANKING,REVERSED,Bill Payment,,D61T2Q636K47O60L
TXN0000000620,ACC00000020,2024-10-23,18:55:06,DEBIT,58257.63,INR,NET_BANKING,SUCCESS,Online Shopping,928928350186,IJHJY6AYCBUF4DK6
TXN0000000621,ACC00000113,2023-01-28,03:41:17,DEBIT,36101.0,INR,RTGS,SUCCESS,Salary Credit,746668691533,76DKAN40SM85NYK9
TXN0000000622,ACC00000147,2024-11-23,05:34:13,CREDIT,227700.17,INR,ATM,SUCCESS,Fund Transfer,,YXO6GUN2POM9CCH3
TXN0000000623,ACC00000435,2024-02-03,03:35:42,DEBIT,56778.66,INR,ATM,SUCCESS,Mutual Fund SIP,007211992422,XI8KKWRBZU1C1XW8
TXN0000000624,ACC00000045,2025-05-27,11:28:45,DEBIT,160195.66,INR,ATM,SUCCESS,Bill Payment,907724029154,HAHV23J0G5M1JL4Q
TXN0000000625,ACC00000566,2024-01-27,03:22:38,DEBIT,75043.15,INR,NET_BANKING,SUCCESS,Rent Payment,186960157834,2M1EG5HFT8MHN5JM
TXN0000000626,ACC00000671,2023-07-03,12:38:53,DEBIT,24076.71,INR,BRANCH,SUCCESS,Interest Credit,913432159994,QMO8C1UITXXORN4Y
TXN0000000627,ACC00000328,2023-08-25,14:35:41,DEBIT,99158.86,INR,RTGS,SUCCESS,Cash Deposit,511224099055,ZK2XT8IDXKTZXWR8
TXN0000000628,ACC00000060,2025-08-22,12:58:28,CREDIT,241437.17,INR,RTGS,SUCCESS,EMI Debit,,0MEZW350JAVX5FUN
TXN0000000629,ACC00000160,2025-01-17,08:02:12,DEBIT,145550.91,INR,MOBILE_BANKING,SUCCESS,Online Shopping,215047094167,UBOOJ3IUK57VF0GE
TXN0000000630,ACC00000697,2025-02-19,05:54:47,CREDIT,483471.29,INR,BRANCH,SUCCESS,Mutual Fund SIP,,OU8GCKJ5ASSAO8PG
TXN0000000631,ACC00000033,2023-04-06,10:29:35,DEBIT,148815.77,INR,NET_BANKING,SUCCESS,Bill Payment,181978873672,XYXV8UMJ5AJE6YQL
TXN0000000632,ACC00000333,2026-01-06,07:56:35,CREDIT,246684.06,INR,RTGS,SUCCESS,Online Shopping,,DA84GYLP69TR29HN
TXN0000000633,ACC00000469,2024-02-22,14:27:12,DEBIT,70647.98,INR,IMPS,SUCCESS,Bill Payment,981256949480,MRUW5I74DCNMPPU8
TXN0000000634,ACC00000508,2024-07-20,11:03:48,DEBIT,130143.51,INR,MOBILE_BANKING,SUCCESS,FD Maturity Credit,185954950639,34ENPTRVMBYLZWQJ
TXN0000000635,ACC00000350,2024-01-19,14:37:11,DEBIT,5177.88,INR,ATM,SUCCESS,UPI Transfer,466441965637,4H4ENKV91AJXFSYY
TXN0000000636,ACC00000061,2025-12-15,19:10:55,DEBIT,145621.0,INR,NEFT,SUCCESS,Interest Credit,341406141864,OGGTL5E6YENGK901
TXN0000000637,ACC00000469,2024-03-27,20:24:34,DEBIT,124759.25,INR,RTGS,SUCCESS,NEFT Transfer,150585746114,FGBR55AQ1UV6JSA9
TXN0000000638,ACC00000646,2025-03-17,15:30:12,CREDIT,465152.88,INR,ATM,PENDING,EMI Debit,,B4EXC4F0ZPVLL9GE
TXN0000000639,ACC00000184,2024-01-28,13:52:50,CREDIT,175025.41,INR,IMPS,SUCCESS,Loan Disbursement,,EALXJCUGVKDT1ZE9
TXN0000000640,ACC00000732,2023-06-29,21:31:49,CREDIT,353324.57,INR,RTGS,SUCCESS,Insurance Premium,,7YS0WWGEYWJUZWZ4
TXN0000000641,ACC00000233,2025-08-22,23:01:52,CREDIT,235125.1,INR,NEFT,SUCCESS,Loan Disbursement,,OX88EHTW4OCVYAWX
TXN0000000642,ACC00000367,2024-04-24,11:12:46,CREDIT,104588.38,INR,ATM,SUCCESS,Loan Disbursement,,EB1145NQLAF9QYYH
TXN0000000643,ACC00000580,2025-01-31,11:59:40,DEBIT,194183.38,INR,NET_BANKING,SUCCESS,Cash Deposit,900607085114,3EH02OVJP5QLL1CE
TXN0000000644,ACC00000342,2024-11-26,01:30:50,CREDIT,460988.07,INR,UPI,SUCCESS,NEFT Transfer,,2I10UBGG580HRL7W
TXN0000000645,ACC00000318,2025-05-26,19:47:25,DEBIT,32808.35,INR,ATM,SUCCESS,Salary Credit,630535951179,1YERWMVZI4MVUATZ
TXN0000000646,ACC00000464,2025-07-06,12:40:54,DEBIT,97898.07,INR,RTGS,SUCCESS,Mutual Fund SIP,878833546402,SS256L72JZG81L8X
TXN0000000647,ACC00000467,2024-08-01,16:27:15,CREDIT,273772.88,INR,NEFT,SUCCESS,Salary Credit,,Q9YP0CSJZW4U07NZ
TXN0000000648,ACC00000072,2025-04-02,22:27:59,DEBIT,33395.75,INR,MOBILE_BANKING,SUCCESS,ATM Withdrawal,897677560247,AUEPDVI34CW6LZQS
TXN0000000649,ACC00000336,2023-04-23,11:31:49,CREDIT,109880.22,INR,MOBILE_BANKING,SUCCESS,Mutual Fund SIP,,XXK410TTXIO9UGLY
TXN0000000650,ACC00000391,2026-04-12,05:41:55,DEBIT,100266.69,INR,ATM,SUCCESS,Rent Payment,020263299569,VO87R0Y0CF37Q5MX
TXN0000000651,ACC00000098,2023-01-28,08:18:40,DEBIT,175170.01,INR,BRANCH,SUCCESS,Mutual Fund SIP,552033889548,MJD89UTJBG082IZS
TXN0000000652,ACC00000234,2024-09-17,03:18:36,CREDIT,166292.39,INR,NEFT,FAILED,FD Maturity Credit,,4621B9RNPUTVIOOD
TXN0000000653,ACC00000380,2023-06-12,13:41:22,DEBIT,47302.4,INR,UPI,SUCCESS,Online Shopping,655035580616,9ZIMX373XZY7AL2T
TXN0000000654,ACC00000738,2025-01-25,19:34:38,DEBIT,103538.63,INR,MOBILE_BANKING,SUCCESS,Insurance Premium,436669477577,QSZCH8542QBCAXUT
TXN0000000655,ACC00000726,2025-05-01,01:58:43,DEBIT,52926.07,INR,NET_BANKING,SUCCESS,Cash Deposit,964826621828,6XSVTON0XXO66NWZ
TXN0000000656,ACC00000061,2024-03-12,20:00:57,DEBIT,162403.78,INR,BRANCH,SUCCESS,UPI Transfer,235358254304,O92JSIL6PLL2HJ92
TXN0000000657,ACC00000821,2026-03-20,01:49:41,CREDIT,369150.67,INR,NEFT,SUCCESS,Mutual Fund SIP,,N0PGYU4CDPKRTR56
TXN0000000658,ACC00000844,2024-12-11,16:34:21,CREDIT,104116.93,INR,NEFT,SUCCESS,Online Shopping,,F3MZCMM47HVMAPN4
TXN0000000659,ACC00000302,2025-10-10,11:45:10,DEBIT,160271.61,INR,RTGS,SUCCESS,Fund Transfer,251600699309,YM5CGDXPTNATTXQ8
TXN0000000660,ACC00000702,2023-01-28,21:10:51,CREDIT,130564.3,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,,MOHQC4Y69C2YLC88
TXN0000000661,ACC00000687,2025-04-02,10:20:33,DEBIT,64179.93,INR,NEFT,SUCCESS,Fund Transfer,769156394906,5H02IUF61BTIWS3H
TXN0000000662,ACC00000325,2024-11-30,03:06:08,CREDIT,370022.58,INR,NEFT,SUCCESS,Online Shopping,,B1WQA98XFPNN4EE5
TXN0000000663,ACC00000158,2023-08-15,18:48:05,DEBIT,25961.3,INR,BRANCH,REVERSED,ATM Withdrawal,878671274300,G6INAAD2ZMZKAJJY
TXN0000000664,ACC00000726,2024-09-21,03:25:26,DEBIT,18179.42,INR,RTGS,SUCCESS,FD Maturity Credit,076531432067,7KY1YQTZRG4MFLN0
TXN0000000665,ACC00000373,2026-01-26,13:36:28,DEBIT,132835.26,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,566319358486,DMU6H55WICG2XETR
TXN0000000666,ACC00000183,2024-04-25,00:49:10,CREDIT,454366.04,INR,NEFT,SUCCESS,Loan Disbursement,,ZULIHA3009CYXJJM
TXN0000000667,ACC00000513,2023-11-24,15:05:04,CREDIT,264970.28,INR,NEFT,SUCCESS,Fund Transfer,,V3BGCKQIKZ2E32SB
TXN0000000668,ACC00000669,2024-09-30,08:38:41,CREDIT,28602.57,INR,IMPS,REVERSED,EMI Debit,,VBTIHAU0974R7NN3
TXN0000000669,ACC00000481,2023-11-04,01:19:53,DEBIT,177156.92,INR,NET_BANKING,SUCCESS,Online Shopping,432604443509,R0LBD3X9PB0DWXQR
TXN0000000670,ACC00000133,2025-09-01,08:46:58,DEBIT,3521.97,INR,BRANCH,SUCCESS,Cash Deposit,229387672529,8HH0KUNRDXZ83NQT
TXN0000000671,ACC00000775,2025-05-07,03:40:09,CREDIT,86641.56,INR,MOBILE_BANKING,SUCCESS,Fund Transfer,,29AQ73C7TYBMWJWY
TXN0000000672,ACC00000367,2024-02-10,09:23:12,DEBIT,138977.56,INR,RTGS,PENDING,Cash Deposit,637518200813,J40YEKZUQF4YXHJU
TXN0000000673,ACC00000519,2024-04-18,01:06:30,CREDIT,357491.92,INR,BRANCH,REVERSED,Fund Transfer,,ZWBG2UNXOSWSX202
TXN0000000674,ACC00000300,2025-10-06,22:05:00,CREDIT,210855.73,INR,RTGS,SUCCESS,Fund Transfer,,73QEX78I31SBOL94
TXN0000000675,ACC00000074,2024-04-28,19:10:03,DEBIT,168743.25,INR,UPI,SUCCESS,Fund Transfer,541972064754,SUE1I9Q9D13D65XC
TXN0000000676,ACC00000613,2024-05-19,14:32:25,DEBIT,9764.52,INR,MOBILE_BANKING,FAILED,Mutual Fund SIP,492350023847,CI17G7O2XGBXEXV7
TXN0000000677,ACC00000035,2025-11-06,15:20:39,DEBIT,5579.1,INR,ATM,SUCCESS,Bill Payment,002724775392,U55JSE35KMVY1FA8
TXN0000000678,ACC00000474,2026-02-08,01:32:42,CREDIT,432981.64,INR,ATM,SUCCESS,ATM Withdrawal,,171K2G2TSLWAEUKM
TXN0000000679,ACC00000464,2025-11-19,16:03:23,DEBIT,2896.67,INR,RTGS,SUCCESS,NEFT Transfer,200541031551,0K420R057XEOB8UT
TXN0000000680,ACC00000609,2024-05-01,12:53:56,DEBIT,122179.13,INR,NET_BANKING,FAILED,Loan Disbursement,459404630197,QXS8OYSD1MODYTFK
TXN0000000681,ACC00000163,2025-03-17,09:17:39,DEBIT,9102.97,INR,RTGS,SUCCESS,FD Maturity Credit,491666668312,YK4M6WSYG7V6KWYK
TXN0000000682,ACC00000469,2023-08-06,12:05:38,DEBIT,110545.5,INR,BRANCH,SUCCESS,Rent Payment,548519626159,RW4U5R18694379EB
TXN0000000683,ACC00000154,2024-01-19,15:34:08,CREDIT,19628.98,INR,BRANCH,SUCCESS,Online Shopping,,9Y6RBNWQAMAQYSBK
TXN0000000684,ACC00000277,2023-02-14,18:54:27,DEBIT,196301.06,INR,MOBILE_BANKING,REVERSED,EMI Debit,700591281723,2G4JWK74J1EWOM2J
TXN0000000685,ACC00000708,2024-08-23,00:16:39,CREDIT,101624.75,INR,NEFT,PENDING,Online Shopping,,NZYVQTJJ3MF3RI2E
TXN0000000686,ACC00000663,2025-04-27,10:48:26,DEBIT,50317.82,INR,ATM,SUCCESS,Salary Credit,118680583435,32NF93DP1TT16JZI
TXN0000000687,ACC00000769,2024-10-31,08:22:15,DEBIT,83303.74,INR,IMPS,FAILED,Bill Payment,676641806191,Q3WLO4LCDA9H3MEG
TXN0000000688,ACC00000110,2024-02-11,08:37:11,CREDIT,157956.33,INR,RTGS,SUCCESS,Mutual Fund SIP,,WTVXXG5XV8C62B8S
TXN0000000689,ACC00000630,2025-07-13,05:59:15,DEBIT,25249.23,INR,IMPS,SUCCESS,Rent Payment,297254862537,F42HGYT1PM1D559Y
TXN0000000690,ACC00000134,2024-01-09,21:03:49,CREDIT,310986.1,INR,BRANCH,SUCCESS,Insurance Premium,,Y4Q81G74KZBOMB32
TXN0000000691,ACC00000491,2025-07-30,07:09:35,DEBIT,181948.7,INR,NEFT,SUCCESS,NEFT Transfer,538215784607,RTDA2JCSELM1UJ35
TXN0000000692,ACC00000602,2023-06-14,08:54:35,CREDIT,273281.71,INR,NET_BANKING,REVERSED,Bill Payment,,I53B0ICP9GOGVJ6F
TXN0000000693,ACC00000468,2025-07-01,12:45:15,DEBIT,175943.16,INR,NEFT,SUCCESS,Salary Credit,099333998458,U25A6CC09HMR2M1Z
TXN0000000694,ACC00000672,2023-08-27,16:25:29,CREDIT,168496.91,INR,MOBILE_BANKING,SUCCESS,Mutual Fund SIP,,A2OHGSBC3GTT29H9
TXN0000000695,ACC00000768,2026-02-27,16:58:14,DEBIT,134646.68,INR,MOBILE_BANKING,SUCCESS,NEFT Transfer,928967879657,443XSK1LP3YKT8NU
TXN0000000696,ACC00000787,2024-09-02,22:17:07,CREDIT,327273.09,INR,RTGS,SUCCESS,Online Shopping,,XFIPJJ4QNOK1SK6M
TXN0000000697,ACC00000748,2023-06-04,00:41:01,DEBIT,47130.67,INR,IMPS,SUCCESS,Loan Disbursement,804851112836,OKFTZF2JELU4V9OY
TXN0000000698,ACC00000114,2025-04-27,00:46:25,CREDIT,278214.1,INR,ATM,SUCCESS,ATM Withdrawal,,FDH6THDKW3CG5Q1N
TXN0000000699,ACC00000642,2024-05-18,09:36:07,CREDIT,76040.17,INR,UPI,SUCCESS,Salary Credit,,LMO78JEPXXB8GXGJ
TXN0000000700,ACC00000600,2023-07-16,07:23:26,DEBIT,197173.15,INR,UPI,SUCCESS,Interest Credit,121068335077,RYVYHXVCUY69M2Z9
TXN0000000701,ACC00000824,2024-09-02,09:46:15,DEBIT,131313.82,INR,BRANCH,SUCCESS,Salary Credit,170068059713,J4JP9W29STLQ9E73
TXN0000000702,ACC00000169,2026-04-02,12:34:30,DEBIT,52378.66,INR,NET_BANKING,SUCCESS,ATM Withdrawal,144522351524,10BF5JS5Y6XXMTLI
TXN0000000703,ACC00000543,2025-07-13,13:53:12,CREDIT,117733.19,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,,CEWHNGEIXU1GIK2H
TXN0000000704,ACC00000531,2025-07-03,04:51:55,CREDIT,212246.76,INR,ATM,SUCCESS,Mutual Fund SIP,,JOVHHI43ABX7BW3D
TXN0000000705,ACC00000690,2023-04-05,20:50:44,DEBIT,108515.77,INR,NET_BANKING,SUCCESS,Bill Payment,689388641133,DPNOVY7LTXVUF3JE
TXN0000000706,ACC00000230,2023-04-09,00:45:33,DEBIT,35168.18,INR,UPI,SUCCESS,Online Shopping,530914950476,PN7ZR6WJR627MMKG
TXN0000000707,ACC00000281,2025-06-23,05:44:05,DEBIT,52579.84,INR,NET_BANKING,SUCCESS,NEFT Transfer,488279847192,AO3VRA8AS5TQKKFA
TXN0000000708,ACC00000298,2024-02-14,20:33:03,DEBIT,172070.49,INR,MOBILE_BANKING,SUCCESS,NEFT Transfer,522498988127,VUWGBCAXB6075RJI
TXN0000000709,ACC00000522,2023-10-08,01:22:45,CREDIT,402794.91,INR,MOBILE_BANKING,SUCCESS,FD Maturity Credit,,40KSI6NVNZAKMJMU
TXN0000000710,ACC00000557,2025-08-17,10:14:17,DEBIT,132906.77,INR,NEFT,SUCCESS,Interest Credit,608363622260,EGWR3VS4FMK1RH6Q
TXN0000000711,ACC00000523,2025-02-22,20:27:30,DEBIT,125775.98,INR,BRANCH,SUCCESS,Loan Disbursement,893735895093,3F5XO92D8LEANRWO
TXN0000000712,ACC00000615,2023-05-22,13:54:29,CREDIT,358955.75,INR,IMPS,SUCCESS,UPI Transfer,,NJYVFLQO58DLE2Q6
TXN0000000713,ACC00000344,2025-09-26,07:48:33,DEBIT,98293.89,INR,IMPS,SUCCESS,EMI Debit,983013678502,5JEOD3UB8PFGVIGI
TXN0000000714,ACC00000164,2023-05-04,17:34:36,CREDIT,352397.97,INR,NET_BANKING,SUCCESS,NEFT Transfer,,LO171FM51EZE23QU
TXN0000000715,ACC00000150,2024-05-28,10:15:40,DEBIT,134690.34,INR,NEFT,SUCCESS,EMI Debit,821894312012,E90W32924LXRKXMD
TXN0000000716,ACC00000421,2024-08-17,14:21:07,DEBIT,161454.89,INR,BRANCH,SUCCESS,UPI Transfer,830839778479,1I27OEPP88UUE6IP
TXN0000000717,ACC00000742,2023-01-06,21:43:18,CREDIT,212318.68,INR,NET_BANKING,SUCCESS,ATM Withdrawal,,D79Z9O9EN4X0YOGD
TXN0000000718,ACC00000459,2023-01-30,08:12:20,DEBIT,58180.67,INR,RTGS,SUCCESS,Bill Payment,029327700496,IS3N59DMQJZ7DTFC
TXN0000000719,ACC00000105,2024-06-25,06:25:59,CREDIT,456181.04,INR,UPI,REVERSED,UPI Transfer,,LOOZVBMV0YU7XB0Q
TXN0000000720,ACC00000163,2023-06-01,14:07:40,DEBIT,17805.64,INR,BRANCH,SUCCESS,Interest Credit,086289454310,3GN07JA5G5ZAI8MN
TXN0000000721,ACC00000122,2024-09-06,16:27:25,DEBIT,180837.25,INR,NEFT,PENDING,Insurance Premium,499867286939,MLVCMAK8TKZCPKOH
